date,BDSpread_short,M6M3,SPY_DIFF,TEDRATE,Y2Y1,crisis,leverage,meltdown,risk,credit cycle,debt fund,interest expense,TB3MS,USROE,PCE,INDPRO,CPIAUCSL,GDP,10-year issuance,Fiscal Policy,National security,Sovereign debt,y_lag1,market regime_cs,vix_new1
2016-11-24,0.26246027061380595,0.32213973436467946,0.8012678331458148,0.16625530061036994,0.6473613789333343,0.687837511478786,0.7127619775431902,0.48517241168275743,0.9170354865751638,0.5269762134518494,0.46344695606817127,0.5587485988402813,0.5441490415672292,0.3403325768752151,0.6454907421970907,0.7181457784078847,0.6108618909520455,0.7261285119015568,0.49481146331931053,0.6473935836284019,0.8391164696793008,0.6781103197014281,0.2163061564059901,0,-0.4925537773123032
2016-11-25,0.32734245230043313,0.3321072340173648,0.8230461362327447,0.17896923237774934,0.6391526097531552,0.6588829019741358,0.6681842083290623,0.44401706927412987,0.8703354810556068,0.46977483642313966,0.46661997452195086,0.42146513489306436,0.5441490415672292,0.3403325768752151,0.6454907421970907,0.7181457784078847,0.6108618909520455,0.7261285119015568,0.49481146331931053,0.6473935836284019,0.8391164696793008,0.6781103197014281,0.21797004991680544,0,-0.5023488576586255
2016-11-26,0.32734245230043313,0.3321072340173648,0.8230461362327447,0.17896923237774934,0.6391526097531552,0.6588829019741358,0.6681842083290623,0.44401706927412987,0.8703354810556068,0.46977483642313966,0.46661997452195086,0.42146513489306436,0.5441490415672292,0.3403325768752151,0.6454907421970907,0.7181457784078847,0.6108618909520455,0.7261285119015568,0.49481146331931053,0.6473935836284019,0.8391164696793008,0.6781103197014281,0.21797004991680544,0,-0.5023488576586255
2016-11-27,0.32734245230043313,0.3321072340173648,0.8230461362327447,0.17896923237774934,0.6391526097531552,0.6588829019741358,0.6681842083290623,0.44401706927412987,0.8703354810556068,0.46977483642313966,0.46661997452195086,0.42146513489306436,0.5441490415672292,0.3403325768752151,0.6454907421970907,0.7181457784078847,0.6108618909520455,0.7261285119015568,0.49481146331931053,0.6473935836284019,0.8391164696793008,0.6781103197014281,0.21797004991680544,0,-0.5023488576586255
2016-11-28,0.26262543016948525,0.32213973436467946,0.8358083267931183,0.17896923237774934,0.6473613789333343,0.7136281191527265,0.7382732339726552,0.4689637823953241,0.9326359688809591,0.5661029137334028,0.5560854157985503,0.5765832973358911,0.5441490415672292,0.3403325768752151,0.6454907421970907,0.7181457784078847,0.6108618909520455,0.7261285119015568,0.49481146331931053,0.6473935836284019,0.8391164696793008,0.6781103197014281,0.21797004991680544,0,-0.4580281033598714
2016-11-29,0.13276089040831077,0.32213973436467946,0.8482035303824886,0.17476051672891146,0.6391526097531552,0.7213141098802256,0.7260088930723297,0.47997151459766163,0.9399310424892403,0.49380088212305606,0.48397787487873184,0.565097152647899,0.5441490415672292,0.3403325768752151,0.6454907421970907,0.7181457784078847,0.6108618909520455,0.7261285119015568,0.49481146331931053,0.6473935836284019,0.8391164696793008,0.6781103197014281,0.21797004991680544,0,-0.47333260825633394
2016-11-30,0.13289113844231118,0.341986913148601,0.8560131941977628,0.17476051672891146,0.6391526097531552,0.7167505985257256,0.7382732339726552,0.4901903404706707,0.9417070030024138,0.5472234841659281,0.4708896776344134,0.6125472015564823,0.5441490415672292,0.3403325768752151,0.6454907421970907,0.7181457784078847,0.6108618909520455,0.7261285119015568,0.49481146331931053,0.6473935836284019,0.8391164696793008,0.6781103197014281,0.22129783693843597,0,-0.47384595393454226
2016-12-01,0.26321904991384193,0.32213973436467946,0.8588112249514575,0.18314921936826245,0.6473613789333341,0.7213141098802256,0.7127619775431902,0.4745737996131553,0.9326359688809591,0.5118247878451749,0.5593199158303952,0.44688331550296556,0.37848557563029256,0.3403325768752151,0.7235487966503569,0.9160175253503053,0.6637765493787252,0.7261285119015568,0.3806137643717857,0.6940024932289741,0.8251844353751989,0.6459466690044524,0.2163061564059901,0,-0.4199837969224381
2016-12-02,0.26300647626303464,0.32213973436467946,0.8612767650310071,0.18314921936826245,0.6391526097531552,0.7055207873866067,0.7080996413333402,0.4745737996131553,0.9210716327155232,0.5133552046347944,0.3476033219405421,0.5101894857857164,0.37848557563029256,0.3403325768752151,0.7235487966503569,0.9160175253503053,0.6637765493787252,0.7261285119015568,0.3806137643717857,0.6940024932289741,0.8251844353751989,0.6459466690044524,0.21797004991680544,0,-0.4206110617855794
2016-12-03,0.26300647626303464,0.32213973436467946,0.8612767650310071,0.18314921936826245,0.6391526097531552,0.7055207873866067,0.7080996413333402,0.4745737996131553,0.9210716327155232,0.5133552046347944,0.3476033219405421,0.5101894857857164,0.37848557563029256,0.3403325768752151,0.7235487966503569,0.9160175253503053,0.6637765493787252,0.7261285119015568,0.3806137643717857,0.6940024932289741,0.8251844353751989,0.6459466690044524,0.21797004991680544,0,-0.4206110617855794
2016-12-04,0.26300647626303464,0.32213973436467946,0.8612767650310071,0.18314921936826245,0.6391526097531552,0.7055207873866067,0.7080996413333402,0.4745737996131553,0.9210716327155232,0.5133552046347944,0.3476033219405421,0.5101894857857164,0.37848557563029256,0.3403325768752151,0.7235487966503569,0.9160175253503053,0.6637765493787252,0.7261285119015568,0.3806137643717857,0.6940024932289741,0.8251844353751989,0.6459466690044524,0.21797004991680544,0,-0.4206110617855794
