date,BDSpread_long,BDSpread_short,mktrf,smb,hml,rf,umd,TDRETADJ1,TDRETADJ2,TDRETADJ5,TDRETADJ7,TDRETADJ10,TDRETADJ20,TDRETADJ30
2004-01-01,,,,,,,,,,,,,,
2004-01-02,0.0003520722538318909,0.00031177077562809843,-0.0017,0.0082,0.0043,2.9999999999999997e-05,0.0002,-0.04872901,-0.157192665,-0.49800653899999997,-0.775376816,-0.925165001,-1.351374976,-1.337399982
2004-01-05,0.0003523638290444938,0.0003117403245870888,0.012,0.0042,0.0001,2.9999999999999997e-05,0.0055,0.0182449,0.0309383,-0.036367889,0.02316757,-0.02759163,-0.050802202000000005,-0.10703245199999999
2004-01-06,0.0003492675605011741,0.0003113816558063749,0.002,0.0009,0.0018,2.9999999999999997e-05,0.0068,0.055322801,0.18442214399999998,0.47888452600000003,0.7036302059999999,0.859371496,1.102258892,1.086038178
2004-01-07,0.0003484198078292073,0.00031137550924856814,0.0034,0.0054,-0.0006,2.9999999999999997e-05,0.005,-0.0029887679999999997,0.016775377,0.142757338,0.16970540899999997,0.22951627100000002,0.296966615,0.382033842
2004-01-08,0.00034875805367399197,0.00031144834719666365,0.0045,0.0035,0.0064,2.9999999999999997e-05,0.0029,-0.006874371999999999,-0.029910008999999998,-0.04587207099999999,-0.001861735,-0.081563007,-0.132889591,-0.103678514
2004-01-09,0.00034368421166795527,0.00031080639986348857,-0.0072,0.0004,0.0021,2.9999999999999997e-05,0.0037,0.101927049,0.32030508399999996,0.911169717,1.140023707,1.410245025,1.773051715,1.820568173
2004-01-12,0.0003440651873161761,0.00031078829341959726,0.0057,0.0093,0.0008,2.9999999999999997e-05,0.0037,0.022096544,0.019140411,0.064744032,0.022703007999999997,-0.026943738,-0.141643872,-0.20480170600000003
2004-01-13,0.00034188306852567924,0.00031054092631844094,-0.0051,0.0019,0.0009,2.9999999999999997e-05,-0.0002,0.03194335,0.136945368,0.385372266,0.5484292470000001,0.6399178000000001,0.727600584,0.823087947
2004-01-14,0.00034137185192975166,0.0003106916778153002,0.008,-0.0007,0.0041,2.9999999999999997e-05,0.002,-0.030142505,-0.0568873,-0.045274832,-0.015862847,0.13322867,0.263396446,0.371870042
2004-01-15,0.00034043622131434527,0.00031075202395354436,0.0015,0.0003,-0.0028,2.9999999999999997e-05,0.001,-0.006866205,-0.022043671,-0.030983271,0.11044734199999999,0.19389401,0.445801561,0.556204271
2004-01-16,0.0003414140755558481,0.00031080032768786997,0.0072,0.001,0.0056,2.9999999999999997e-05,0.0097,0.000895653,-0.022048531,-0.174157922,-0.296233085,-0.307461317,-0.25927414600000004,-0.313469942
2004-01-19,,,,,,,,,,,,,,
2004-01-20,0.00034280139747777693,0.0003108124088621011,0.0015,0.0118,0.0058,2.9999999999999997e-05,0.0018,0.019107101,0.012583781,-0.124187776,-0.218249844,-0.30472805399999997,-0.426246815,-0.588016606
2004-01-21,0.00034189990813562594,0.0003107460043110552,0.0064,-0.0108,0.0046,2.9999999999999997e-05,-0.0072,0.024177805,0.028341717000000002,0.155585537,0.209536997,0.286356442,0.328891118,0.328781297
2004-01-22,0.00033996951953151137,0.00031064945154946674,-0.0032,-0.0063,0.0005,2.9999999999999997e-05,-0.0018,0.008654159,0.06321080400000001,0.298713923,0.420031915,0.559696184,0.641422606,0.870667242
2004-01-23,0.00034348145370971067,0.00031088489404947853,-0.0014,0.0093,-0.0026,2.9999999999999997e-05,-0.0051,-0.034016853,-0.10723176300000001,-0.516951322,-0.7159991720000001,-0.958038385,-1.18039561,-1.4174416459999999
2004-01-26,0.0003450104001286661,0.00031098769276094267,0.0112,-0.001,-0.0033,2.9999999999999997e-05,0.0046,0.00656689,-0.042900615,-0.179528395,-0.287606549,-0.409205872,-0.495849828,-0.520089837
2004-01-27,0.00034344820204317884,0.00031083656182902383,-0.0096,-0.0003,0.0004,2.9999999999999997e-05,-0.004,0.020296326,0.08653747699999999,0.24233259399999998,0.365926409,0.456785124,0.516117921,0.66348062
2004-01-28,0.0003465625974745351,0.0003114239612090402,-0.0144,-0.0034,-0.0044,2.9999999999999997e-05,-0.0072,-0.07669260900000001,-0.289437072,-0.6054714929999999,-0.8051667929999999,-0.905720722,-0.997235613,-0.9192569829999999
2004-01-29,0.00034633646341994585,0.00031130881795976404,0.0025,-0.0096,-0.0084,2.9999999999999997e-05,-0.0122,0.039719633,0.043962093,0.084301236,0.09760195699999999,0.13493011900000002,0.040960436,0.056983107000000005
2004-01-30,0.0003429016719966776,0.00030081150872047786,-0.0015,0.003,0.0037,2.9999999999999997e-05,0.0059,0.008224111999999999,0.056438282,0.208149305,0.267835102,0.365817944,0.518427533,0.5490546510000001
2004-02-02,0.00034346421469266065,0.00030079782590542993,0.0027,-0.0031,-0.0026,2.9999999999999997e-05,-0.0053,0.028626187999999997,0.034521979,-0.112398963,-0.048007680999999996,-0.073031851,-0.115313124,-0.261919365
2004-02-03,0.00034200938134401257,0.00030060648398202717,0.0,-0.0013,-0.0016,2.9999999999999997e-05,0.0004,0.03945672,0.105995199,0.319101995,0.309736693,0.395470404,0.516349142,0.533058072
2004-02-04,0.00034245178815996597,0.0003007014583721576,-0.0097,-0.0157,-0.0052,2.9999999999999997e-05,-0.0149,-0.02277588,-0.021545953,-0.09740462300000001,-0.072437523,-0.126260503,-0.143423654,-0.101427475
2004-02-05,0.00034380799123642655,0.00030097890662984827,0.0023,0.0046,0.0025,2.9999999999999997e-05,0.0018,-0.038338871000000004,-0.127764249,-0.277721495,-0.355078295,-0.386835474,-0.43317787799999996,-0.36019881200000003
2004-02-06,0.00034111908879135445,0.00030064725940195816,0.0139,0.0105,0.0035,2.9999999999999997e-05,0.0158,0.055029043,0.184030925,0.444400312,0.5511611989999999,0.6573688679999999,1.071851401,0.9509387109999999
2004-02-09,0.0003404553238431827,0.00030056601017400383,-0.001,0.0036,0.0021,2.9999999999999997e-05,-0.0002,0.024999445,0.08400025900000001,0.206236055,0.248318485,0.263412816,0.186508817,0.28293595
2004-02-10,0.00034220159649117176,0.0003008747588048759,0.0056,0.0058,0.0013,2.9999999999999997e-05,-0.0018,-0.038322901,-0.148798544,-0.2628803,-0.339445389,-0.460975332,-0.573241539,-0.7132415790000001
2004-02-11,0.0003398616146071424,0.000300511876911942,0.0104,-0.0039,0.0017,2.9999999999999997e-05,0.0061,0.055006112,0.205056837,0.470383779,0.56275967,0.6696845370000001,0.8545447279999999,0.7308422929999999
2004-02-12,0.0003406752351347854,0.00030062594808793845,-0.0046,-0.0012,-0.0015,2.9999999999999997e-05,-0.0013,0.01221686,-0.070977773,-0.014237808000000001,-0.072010936,-0.12549294800000002,-0.324318817,-0.47099699
2004-02-13,0.00034019158415569316,0.000300524973160295,-0.0057,-0.0071,-0.0018,2.9999999999999997e-05,-0.0049,0.035535616,0.049197013,0.17875537800000002,0.16672163,0.19408086800000002,0.105618807,0.156497444
2004-02-16,,,,,,,,,,,,,,
2004-02-17,0.00033983658771958734,0.00030051445821569866,0.0098,0.0035,0.0054,2.9999999999999997e-05,0.0041,0.017761496,0.06269197,0.080750038,0.105133893,0.10620373400000001,0.200548781,0.239487893
2004-02-18,0.0003400306101901501,0.00030058361636213103,-0.0039,-0.0009,0.0004,2.9999999999999997e-05,-0.0007,0.000554948,-0.029153311,-0.082951314,-0.044719691,-0.11009449800000001,0.0013221720000000001,-0.015416659
2004-02-19,0.00033950783522445965,0.00030052944465762453,-0.0054,-0.0103,-0.0007,2.9999999999999997e-05,-0.0082,0.012208793,0.043344334000000005,0.082112856,0.098616378,0.132926982,0.215217414,0.262284234
2004-02-20,0.0003414746033376263,0.0003007870805354257,-0.003,-0.001,-0.0035,2.9999999999999997e-05,-0.0074,-0.046054822,-0.108871385,-0.42669696700000004,-0.34544679100000003,-0.459123346,-0.67900764,-0.7879982059999999
2004-02-23,0.00033986677863199674,0.00030059438494772284,-0.0051,-0.012,-0.0011,2.9999999999999997e-05,-0.0133,0.028866918,0.159139816,0.357660955,0.368437843,0.47631972200000006,0.568084541,0.7322535490000001
2004-02-24,0.0003394695748307664,0.0003005972805693014,-0.0014,0.0034,-0.0027,2.9999999999999997e-05,-0.0045,0.016094212,-0.000159205,0.068343915,0.09849782900000001,0.11755662300000001,0.20164693,0.10130543
2004-02-25,0.00033900715048770173,0.0003005431112070407,0.0054,0.005,0.0015,2.9999999999999997e-05,0.0096,0.012207438000000001,0.043303931,0.123297669,0.112705192,0.147730907,0.161256541,0.188634529
2004-02-26,0.00033978556337420303,0.0003005418102230827,0.0029,0.0048,0.0035,2.9999999999999997e-05,0.0069,-0.014980027,0.036044466000000004,-0.096584967,-0.130320778,-0.18543064,-0.304738954,-0.277144675
2004-02-27,0.0003436281519719923,0.00029232126539637166,0.0011,0.0019,0.0036,2.9999999999999997e-05,0.003,-0.039405048,0.036031479,0.208630724,0.384554916,0.511673009,0.8689019920000001,1.005558298
2004-03-01,0.00034373146341696323,0.00029238502265922485,0.0102,0.0052,0.0026,4e-05,0.0055,0.04345957599999999,0.013993943,-0.019723866,-0.005168315,-0.011437873000000001,0.030390982,0.026499272
2004-03-02,0.0003457297818792704,0.00029266143711571596,-0.0059,-0.0012,0.0018,4e-05,-0.0019,-0.039403457,-0.115910874,-0.29043642199999997,-0.40080003399999997,-0.441320314,-0.713026211,-0.86694703
2004-03-03,0.00034603883053918984,0.0002927039390841692,0.0014,-0.0017,-0.002,4e-05,-0.003,0.012035716,-0.007402071999999999,-0.014289326000000001,-0.058970238,-0.079596622,-0.14523988,-0.029924405
2004-03-04,0.0003450554292420404,0.00029264138419513876,0.0044,0.0081,0.002,4e-05,0.0076,0.00468448,0.07227504,0.178092432,0.227366063,0.284309641,0.3482323,0.407061712
2004-03-05,0.000340403292611716,0.0002923879094997498,0.0024,-0.0012,-0.0021,4e-05,-0.0015,0.041431478,0.16631934,0.823036236,1.098300742,1.281582568,1.743155594,1.653051985
2004-03-08,0.0003381840467799005,0.0002920823898396104,-0.0084,-0.0035,0.0023,4e-05,-0.0104,0.087510959,0.22353493300000002,0.47564108200000005,0.560110562,0.660576109,0.814136009,0.8539394920000001
