date,BDSpread_short,M6M3,SPY_DIFF,TEDRATE,Y2Y1,crisis,leverage,meltdown,risk,credit cycle,debt fund,interest expense,TB3MS,USROE,PCE,INDPRO,CPIAUCSL,GDP,10-year issuance,Fiscal Policy,National security,Sovereign debt,y_lag1,market regime_cs,vix_new1
2014-10-19,0.25510950450974257,0.22820552132833288,0.36694054635791823,0.06395710637668492,0.6141449752161843,0.7018918281901919,0.6268067940758344,0.35712242493367546,0.7523490032703222,0.44621729231149837,0.39954062504114646,0.6597161081346061,0.4690582471111018,0.33710388866412344,0.7484950447326666,0.7600362415680946,0.5602406580581965,0.653262941046078,0.4377126138455481,0.3831340225412221,0.40992951210242135,0.2993356050676348,0.1497504159733778,2,0.20024013459852225
2014-10-20,0.25507949239120153,0.23903977302726503,0.3595405108661318,0.06395710637668492,0.6056786734223143,0.7078790311793094,0.6397600065086123,0.3774353125230982,0.7729047024631075,0.5593368411425675,0.5693905910921053,0.5590798012154986,0.4690582471111018,0.33710388866412344,0.7484950447326666,0.7600362415680946,0.5602406580581965,0.653262941046078,0.4377126138455481,0.3831340225412221,0.40992951210242135,0.2993356050676348,0.14808652246256243,2,0.10484125644854372
2014-10-21,0.2551453568639356,0.23903977302726503,0.3699964140755568,0.06395710637668492,0.6141449752161843,0.7059100997269463,0.6127525015163349,0.45743535664739365,0.7767340110158135,0.4545193732990651,0.4142566447204383,0.4643077981376484,0.4690582471111018,0.33710388866412344,0.7484950447326666,0.7600362415680946,0.5602406580581965,0.653262941046078,0.4377126138455481,0.3831340225412221,0.40992951210242135,0.2993356050676348,0.14642262895174715,2,-0.053350214116446304
2014-10-22,0.19039851604769023,0.23903977302726503,0.37375476421639586,0.06395710637668492,0.6308809375138887,0.7136333046722966,0.5919381996447403,0.44224687630464443,0.7689872949724023,0.6186635793142314,0.5066758810215631,0.5374534267072627,0.4690582471111018,0.33710388866412344,0.7484950447326666,0.7600362415680946,0.5602406580581965,0.653262941046078,0.4377126138455481,0.3831340225412221,0.40992951210242135,0.2993356050676348,0.14642262895174715,2,-0.03201996812091577
2014-10-23,0.25529029763495203,0.24977034608643445,0.3881066209668289,0.06899718187681472,0.6308809375138887,0.7059100997269463,0.6077892618922502,0.42524638155420263,0.7748301207598989,0.4594929088296823,0.4582694877724033,0.4471157847843812,0.4690582471111018,0.33710388866412344,0.7484950447326666,0.7600362415680946,0.5602406580581965,0.653262941046078,0.4377126138455481,0.3831340225412221,0.40992951210242135,0.2993356050676348,0.14642262895174715,2,-0.09071782820845165
2014-10-24,0.32008946540156513,0.24977034608643445,0.4095983149027044,0.06899718187681472,0.6308809375138887,0.6823226111529012,0.6026724947165208,0.4110186240185589,0.7608712855162174,0.5206855566100902,0.5312366615577704,0.47125553365895406,0.4690582471111018,0.33710388866412344,0.7484950447326666,0.7600362415680946,0.5602406580581965,0.653262941046078,0.4377126138455481,0.3831340225412221,0.40992951210242135,0.2993356050676348,0.14642262895174715,2,-0.10081627829282744
2014-10-25,0.32008946540156513,0.24977034608643445,0.4095983149027044,0.06899718187681472,0.6308809375138887,0.6823226111529012,0.6026724947165208,0.4110186240185589,0.7608712855162174,0.5206855566100902,0.5312366615577704,0.47125553365895406,0.4690582471111018,0.33710388866412344,0.7484950447326666,0.7600362415680946,0.5602406580581965,0.653262941046078,0.4377126138455481,0.3831340225412221,0.40992951210242135,0.2993356050676348,0.14642262895174715,2,-0.10081627829282744
2014-10-26,0.32008946540156513,0.24977034608643445,0.4095983149027044,0.06899718187681472,0.6308809375138887,0.6823226111529012,0.6026724947165208,0.4110186240185589,0.7608712855162174,0.5206855566100902,0.5312366615577704,0.47125553365895406,0.4690582471111018,0.33710388866412344,0.7484950447326666,0.7600362415680946,0.5602406580581965,0.653262941046078,0.4377126138455481,0.3831340225412221,0.40992951210242135,0.2993356050676348,0.14642262895174715,2,-0.10081627829282744
2014-10-27,0.19059935964538857,0.23903977302726503,0.42911833233575136,0.06395710637668492,0.6308809375138887,0.7059100997269463,0.6175711590395783,0.39521298253250864,0.7689872949724023,0.446567914982513,0.39665268800057973,0.46989545314451187,0.4690582471111018,0.33710388866412344,0.7484950447326666,0.7600362415680946,0.5602406580581965,0.653262941046078,0.4377126138455481,0.3831340225412221,0.40992951210242135,0.2993356050676348,0.14808652246256243,2,-0.11087376180516112
2014-10-28,0.19540410438276826,0.22820552132833288,0.46172250225084077,0.06395710637668492,0.6391526097531552,0.7078790311793094,0.6334101496760888,0.42524638155420263,0.7894965632103761,0.6229912284369468,0.5749603580377209,0.6276371780211387,0.4690582471111018,0.33710388866412344,0.7484950447326666,0.7600362415680946,0.5602406580581965,0.653262941046078,0.4377126138455481,0.3831340225412221,0.40992951210242135,0.2993356050676348,0.14642262895174715,2,-0.2144445434461863
2014-10-29,0.25551119284088175,0.23903977302726503,0.49252992106009086,0.0588752040457333,0.6874941775859333,0.7098220996815948,0.6334101496760888,0.39521298253250864,0.7963817578358288,0.47590816963793586,0.48319382292820534,0.41340899966257133,0.4690582471111018,0.33710388866412344,0.7484950447326666,0.7600362415680946,0.5602406580581965,0.653262941046078,0.4377126138455481,0.3831340225412221,0.40992951210242135,0.2993356050676348,0.14642262895174715,2,-0.22000971297940558
